timestamp,PP,timestamphrv,PPhrv
20120926T104600000,PP5,20120926T110200000,PP5
20120926T104700000,PP5,20120926T110300000,PP5
20120926T104800000,PP5,20120926T110400000,PP5
20120926T104900000,PP5,20120926T110500000,PP5
20120926T105000000,PP5,20120926T111800000,PP5
20120926T105100000,PP5,20120926T111900000,PP5
20120926T105200000,PP5,20120926T112000000,PP5
20120926T105300000,PP5,20120926T112100000,PP5
20120926T105400000,PP5,20120926T112200000,PP5
20120926T105500000,PP5,20120926T112300000,PP5
20120926T105600000,PP5,20120926T112600000,PP5
20120926T105700000,PP5,20120926T112700000,PP5
20120926T105800000,PP5,20120926T112800000,PP5
20120926T105900000,PP5,20120926T112900000,PP5
20120926T110000000,PP5,20120926T113000000,PP5
20120926T110100000,PP5,20120926T113100000,PP5
20120926T110200000,PP5,20120926T113200000,PP5
20120926T110300000,PP5,20120926T113300000,PP5
20120926T110400000,PP5,20120926T113400000,PP5
20120926T110500000,PP5,20120926T113500000,PP5
20120926T110600000,PP5,20120926T113600000,PP5
20120926T110700000,PP5,20120926T113700000,PP5
20120926T111600000,PP5,20120926T113800000,PP5
20120926T111700000,PP5,20120926T113900000,PP5
20120926T111800000,PP5,20120926T114000000,PP5
20120926T111900000,PP5,20120926T114100000,PP5
20120926T112000000,PP5,20120926T114200000,PP5
20120926T112100000,PP5,20120926T114300000,PP5
20120926T112200000,PP5,20120926T114400000,PP5
20120926T112300000,PP5,20120926T114500000,PP5
20120926T112400000,PP5,20120926T114600000,PP5
20120926T112500000,PP5,20120926T114700000,PP5
20120926T112600000,PP5,20120926T114800000,PP5
20120926T112700000,PP5,20120926T114900000,PP5
20120926T112800000,PP5,20120926T115000000,PP5
20120926T112900000,PP5,20120926T115100000,PP5
20120926T113000000,PP5,20120926T115200000,PP5
20120926T113100000,PP5,20120926T115300000,PP5
20120926T113200000,PP5,20120926T115400000,PP5
20120926T113300000,PP5,20120926T115500000,PP5
20120926T113400000,PP5,20120926T115600000,PP5
20120926T113500000,PP5,20120926T115700000,PP5
20120926T113600000,PP5,20120926T115800000,PP5
20120926T113700000,PP5,20120926T115900000,PP5
20120926T113800000,PP5,20120926T120000000,PP5
20120926T113900000,PP5,20120926T120100000,PP5
20120926T114000000,PP5,20120926T120200000,PP5
20120926T114100000,PP5,20120926T120300000,PP5
20120926T114200000,PP5,20120926T120400000,PP5
20120926T114300000,PP5,20120926T120500000,PP5
20120926T114400000,PP5,20121001T141400000,PP6
20120926T114500000,PP5,20121001T141500000,PP6
20120926T114600000,PP5,20121001T141600000,PP6
20120926T114700000,PP5,20121001T141700000,PP6
20120926T114800000,PP5,20121001T141800000,PP6
20120926T114900000,PP5,20121001T141900000,PP6
20120926T115000000,PP5,20121001T142300000,PP6
20120926T115100000,PP5,20121001T142400000,PP6
20120926T115200000,PP5,20121001T142500000,PP6
20120926T115300000,PP5,20121001T142600000,PP6
20120926T115400000,PP5,20121001T142700000,PP6
20120926T115500000,PP5,20121001T142800000,PP6
20120926T115600000,PP5,20121001T142900000,PP6
20120926T115700000,PP5,20121001T143000000,PP6
20120926T115800000,PP5,20121001T143100000,PP6
20120926T115900000,PP5,20121001T143200000,PP6
20120926T120000000,PP5,20121001T143300000,PP6
20120926T120100000,PP5,20121001T143400000,PP6
20120926T120200000,PP5,20121001T143500000,PP6
20120926T120300000,PP5,20121001T143600000,PP6
20120926T120400000,PP5,20121001T143700000,PP6
20120926T120500000,PP5,20121001T143800000,PP6
20120926T120600000,PP5,20121001T143900000,PP6
20120926T120700000,PP5,20121001T144000000,PP6
20121001T141200000,PP6,20121001T144100000,PP6
20121001T141300000,PP6,20121001T144200000,PP6
20121001T141400000,PP6,20121001T144300000,PP6
20121001T141500000,PP6,20121001T144400000,PP6
20121001T141600000,PP6,20121001T144500000,PP6
20121001T141700000,PP6,20121001T144600000,PP6
20121001T141800000,PP6,20121001T144700000,PP6
20121001T141900000,PP6,20121001T144800000,PP6
20121001T142000000,PP6,20121001T144900000,PP6
20121001T142100000,PP6,20121001T145000000,PP6
20121001T142200000,PP6,20121001T145100000,PP6
20121001T142300000,PP6,20121001T145200000,PP6
20121001T142400000,PP6,20121001T145300000,PP6
20121001T142500000,PP6,20121001T145400000,PP6
20121001T142600000,PP6,20121001T145500000,PP6
20121001T142700000,PP6,20121001T145600000,PP6
20121001T142800000,PP6,20121001T145700000,PP6
20121001T142900000,PP6,20121001T145800000,PP6
20121001T143000000,PP6,20121001T145900000,PP6
20121001T143100000,PP6,20121001T150000000,PP6
20121001T143200000,PP6,20121001T150100000,PP6
20121001T143300000,PP6,20121001T150200000,PP6
20121001T143400000,PP6,20121001T150300000,PP6
20121001T143500000,PP6,20121001T150400000,PP6
20121001T143600000,PP6,20121001T151900000,PP6
20121001T143700000,PP6,20121001T152000000,PP6
20121001T143800000,PP6,20121001T152100000,PP6
20121001T143900000,PP6,20121001T152200000,PP6
20121001T144000000,PP6,20121001T152300000,PP6
20121001T144100000,PP6,20121001T152400000,PP6
20121001T144200000,PP6,20121001T152600000,PP6
20121001T144300000,PP6,20121001T152700000,PP6
20121001T144400000,PP6,20121001T152800000,PP6
20121001T144500000,PP6,20121001T152900000,PP6
20121001T144600000,PP6,20121001T153000000,PP6
20121001T144700000,PP6,20121001T153100000,PP6
20121001T144800000,PP6,20121001T153200000,PP6
20121001T144900000,PP6,20121001T153300000,PP6
20121001T145000000,PP6,20121001T153400000,PP6
20121001T145100000,PP6,20121001T153500000,PP6
20121001T145200000,PP6,20121001T153600000,PP6
20121001T145300000,PP6,20121001T153700000,PP6
20121001T145400000,PP6,20121001T153800000,PP6
20121001T145500000,PP6,20121001T153900000,PP6
20121001T145600000,PP6,20121001T154000000,PP6
20121001T145700000,PP6,20121001T154100000,PP6
20121001T145800000,PP6,20121001T154200000,PP6
20121001T145900000,PP6,20121001T154300000,PP6
20121001T150000000,PP6,20121001T154400000,PP6
20121001T150100000,PP6,20121001T154500000,PP6
20121001T150200000,PP6,20121001T154600000,PP6
20121001T150300000,PP6,20121001T154700000,PP6
20121001T150400000,PP6,20121001T154800000,PP6
20121001T150500000,PP6,20121001T154900000,PP6
20121001T150600000,PP6,20121001T155000000,PP6
20121001T151700000,PP6,20121001T155100000,PP6
20121001T151800000,PP6,20121001T155200000,PP6
20121001T151900000,PP6,20121001T155300000,PP6
20121001T152000000,PP6,20121001T155400000,PP6
20121001T152100000,PP6,20121001T155500000,PP6
20121001T152200000,PP6,20121001T155600000,PP6
20121001T152300000,PP6,20121001T155700000,PP6
20121001T152500000,PP6,20121001T155800000,PP6
20121001T152600000,PP6,20121001T155900000,PP6
20121001T152700000,PP6,20121001T160000000,PP6
20121001T152800000,PP6,20121001T160100000,PP6
20121001T152900000,PP6,20121001T160200000,PP6
20121001T153000000,PP6,20121001T160300000,PP6
20121001T153100000,PP6,20121001T160400000,PP6
20121001T153200000,PP6,20121001T160500000,PP6
20121001T153300000,PP6,20121001T161900000,PP6
20121001T153400000,PP6,20121001T162,PP6
20121001T153500000,PP6,20121001T162100000,PP6
20121001T153600000,PP6,20121001T162200000,PP6
20121001T153700000,PP6,20121001T162300000,PP6
20121001T153800000,PP6,20121001T162400000,PP6
20121001T153900000,PP6,20121001T162700000,PP6
20121001T154000000,PP6,20121001T162800000,PP6
20121001T154100000,PP6,20121001T162900000,PP6
20121001T154200000,PP6,20121001T163000000,PP6
20121001T154300000,PP6,20121001T163100000,PP6
20121001T154400000,PP6,20121001T163200000,PP6
20121001T154500000,PP6,20121001T163300000,PP6
20121001T154600000,PP6,20121001T163400000,PP6
20121001T154700000,PP6,20121001T163500000,PP6
20121001T154800000,PP6,20121001T163600000,PP6
20121001T154900000,PP6,20121001T163700000,PP6
20121001T155000000,PP6,20121001T163800000,PP6
20121001T155100000,PP6,20121001T163900000,PP6
20121001T155200000,PP6,20121001T164000000,PP6
20121001T155300000,PP6,20121001T164100000,PP6
20121001T155400000,PP6,20121001T164200000,PP6
20121001T155500000,PP6,20121001T164300000,PP6
20121001T155600000,PP6,20121001T164400000,PP6
20121001T155700000,PP6,20121001T164500000,PP6
20121001T155800000,PP6,20121001T164600000,PP6
20121001T155900000,PP6,20121001T164700000,PP6
20121001T160000000,PP6,20121001T164800000,PP6
20121001T160100000,PP6,20121001T164900000,PP6
20121001T160200000,PP6,20121001T165000000,PP6
20121001T160300000,PP6,20121001T165100000,PP6
20121001T160400000,PP6,20121001T165200000,PP6
20121001T160500000,PP6,20121002T132300000,PP7
20121001T160600000,PP6,20121002T132400000,PP7
20121001T160700000,PP6,20121002T132500000,PP7
20121001T161700000,PP6,20121002T132600000,PP7
20121001T161800000,PP6,20121002T132700000,PP7
20121001T161900000,PP6,20121002T132800000,PP7
20121001T162000000,PP6,20121002T133100000,PP7
20121001T162100000,PP6,20121002T133200000,PP7
20121001T162200000,PP6,20121002T133300000,PP7
20121001T162300000,PP6,20121002T133400000,PP7
20121001T162400000,PP6,20121002T133500000,PP7
20121001T162500000,PP6,20121002T133600000,PP7
20121001T162600000,PP6,20121002T133700000,PP7
20121001T162700000,PP6,20121002T133800000,PP7
20121001T162800000,PP6,20121002T133900000,PP7
20121001T162900000,PP6,20121002T134000000,PP7
20121001T163000000,PP6,20121002T134100000,PP7
20121001T163100000,PP6,20121002T134200000,PP7
20121001T163200000,PP6,20121002T134300000,PP7
20121001T163300000,PP6,20121002T134400000,PP7
20121001T163400000,PP6,20121002T134500000,PP7
20121001T163500000,PP6,20121002T134600000,PP7
20121001T163600000,PP6,20121002T134700000,PP7
20121001T163700000,PP6,20121002T134800000,PP7
20121001T163800000,PP6,20121002T134900000,PP7
20121001T163900000,PP6,20121002T135000000,PP7
20121001T164000000,PP6,20121002T135100000,PP7
20121001T164100000,PP6,20121002T135200000,PP7
20121001T164200000,PP6,20121002T135300000,PP7
20121001T164300000,PP6,20121002T135400000,PP7
20121001T164400000,PP6,20121002T135500000,PP7
20121001T164500000,PP6,20121002T135600000,PP7
20121001T164600000,PP6,20121002T135700000,PP7
20121001T164700000,PP6,20121002T135800000,PP7
20121001T164800000,PP6,20121002T135900000,PP7
20121001T164900000,PP6,20121002T140000000,PP7
20121001T165000000,PP6,20121002T140100000,PP7
20121001T165100000,PP6,20121002T140200000,PP7
20121001T165200000,PP6,20121002T140300000,PP7
20121001T165300000,PP6,20121002T140400000,PP7
20121001T165400000,PP6,20121002T140500000,PP7
20121001T165500000,PP6,20121002T140600000,PP7
20121002T132100000,PP7,20121002T140700000,PP7
20121002T132200000,PP7,20121002T140800000,PP7
20121002T132300000,PP7,20121002T140900000,PP7
20121002T132400000,PP7,20121002T141000000,PP7
20121002T132500000,PP7,20121002T141100000,PP7
20121002T132600000,PP7,20121002T141200000,PP7
20121002T132700000,PP7,20121002T142700000,PP7
20121002T132800000,PP7,20121002T142800000,PP7
20121002T132900000,PP7,20121002T142900000,PP7
20121002T133000000,PP7,20121002T143000000,PP7
20121002T133300000,PP7,20121002T143100000,PP7
20121002T133400000,PP7,20121002T143200000,PP7
20121002T133500000,PP7,20121002T143500000,PP7
20121002T133600000,PP7,20121002T143600000,PP7
20121002T133700000,PP7,20121002T143700000,PP7
20121002T133800000,PP7,20121002T143800000,PP7
20121002T133900000,PP7,20121002T143900000,PP7
20121002T134000000,PP7,20121002T144000000,PP7
20121002T134100000,PP7,20121002T144100000,PP7
20121002T134200000,PP7,20121002T144200000,PP7
20121002T134300000,PP7,20121002T144300000,PP7
20121002T134400000,PP7,20121002T144400000,PP7
20121002T134500000,PP7,20121002T144500000,PP7
20121002T134600000,PP7,20121002T144600000,PP7
20121002T134700000,PP7,20121002T144700000,PP7
20121002T134800000,PP7,20121002T144800000,PP7
20121002T134900000,PP7,20121002T144900000,PP7
20121002T135000000,PP7,20121002T145000000,PP7
20121002T135100000,PP7,20121002T145100000,PP7
20121002T135200000,PP7,20121002T145200000,PP7
20121002T135300000,PP7,20121002T145300000,PP7
20121002T135400000,PP7,20121002T145400000,PP7
20121002T135500000,PP7,20121002T145500000,PP7
20121002T135600000,PP7,20121002T145600000,PP7
20121002T135700000,PP7,20121002T145700000,PP7
20121002T135800000,PP7,20121002T145800000,PP7
20121002T135900000,PP7,20121002T145900000,PP7
20121002T140000000,PP7,20121002T150000000,PP7
20121002T140100000,PP7,20121002T150100000,PP7
20121002T140200000,PP7,20121002T151300000,PP7
20121002T140300000,PP7,20121002T151400000,PP7
20121002T140400000,PP7,20121002T151500000,PP7
20121002T140500000,PP7,20121002T151600000,PP7
20121002T140600000,PP7,20121002T151700000,PP7
20121002T140700000,PP7,20121002T151800000,PP7
20121002T140800000,PP7,20121002T152100000,PP7
20121002T140900000,PP7,20121002T152200000,PP7
20121002T141000000,PP7,20121002T152300000,PP7
20121002T141100000,PP7,20121002T152400000,PP7
20121002T141200000,PP7,20121002T152500000,PP7
20121002T141300000,PP7,20121002T152600000,PP7
20121002T141400000,PP7,20121002T152700000,PP7
20121002T142500000,PP7,20121002T152800000,PP7
20121002T142600000,PP7,20121002T152900000,PP7
20121002T142700000,PP7,20121002T153000000,PP7
20121002T142800000,PP7,20121002T153100000,PP7
20121002T142900000,PP7,20121002T153200000,PP7
20121002T143000000,PP7,20121002T153300000,PP7
20121002T143100000,PP7,20121002T153400000,PP7
20121002T143200000,PP7,20121002T153500000,PP7
20121002T143300000,PP7,20121002T153600000,PP7
20121002T143400000,PP7,20121002T153700000,PP7
20121002T143500000,PP7,20121002T153800000,PP7
20121002T143600000,PP7,20121002T153900000,PP7
20121002T143700000,PP7,20121002T154000000,PP7
20121002T143800000,PP7,20121002T154100000,PP7
20121002T143900000,PP7,20121002T154200000,PP7
20121002T144000000,PP7,20121002T154300000,PP7
20121002T144100000,PP7,20121002T154400000,PP7
20121002T144200000,PP7,20121002T154500000,PP7
20121002T144300000,PP7,20121002T154600000,PP7
20121002T144400000,PP7,20121002T154700000,PP7
20121002T144500000,PP7,20121002T154800000,PP7
20121002T144600000,PP7,20121002T154900000,PP7
20121002T144700000,PP7,20121002T155000000,PP7
20121002T144800000,PP7,20121002T155100000,PP7
20121002T144900000,PP7,20121002T155200000,PP7
20121002T145000000,PP7,20121002T155300000,PP7
20121002T145100000,PP7,20121002T155400000,PP7
20121002T145200000,PP7,20121002T155500000,PP7
20121002T145300000,PP7,20121002T155600000,PP7
20121002T145400000,PP7,20121002T155700000,PP7
20121002T145500000,PP7,20121002T155800000,PP7
20121002T145600000,PP7,20121002T155900000,PP7
20121002T145700000,PP7,20121002T160000000,PP7
20121002T145800000,PP7,20121002T160100000,PP7
20121002T145900000,PP7,20121002T160200000,PP7
20121002T150000000,PP7,20121002T160300000,PP7
20121002T150100000,PP7,20121004T093400000,PP8
20121002T150200000,PP7,20121004T093500000,PP8
20121002T150300000,PP7,20121004T093600000,PP8
20121002T150400000,PP7,20121004T093700000,PP8
20121002T151100000,PP7,20121004T093800000,PP8
20121002T151200000,PP7,20121004T093900000,PP8
20121002T151300000,PP7,20121004T094500000,PP8
20121002T151400000,PP7,20121004T094600000,PP8
20121002T151500000,PP7,20121004T094700000,PP8
20121002T151600000,PP7,20121004T094800000,PP8
20121002T151700000,PP7,20121004T094900000,PP8
20121002T151800000,PP7,20121004T095000000,PP8
20121002T151900000,PP7,20121004T095100000,PP8
20121002T152000000,PP7,20121004T095200000,PP8
20121002T152100000,PP7,20121004T095300000,PP8
20121002T152200000,PP7,20121004T095400000,PP8
20121002T152300000,PP7,20121004T095500000,PP8
20121002T152400000,PP7,20121004T095600000,PP8
20121002T152500000,PP7,20121004T095700000,PP8
20121002T152600000,PP7,20121004T095800000,PP8
20121002T152700000,PP7,20121004T095900000,PP8
20121002T152800000,PP7,20121004T100000000,PP8
20121002T152900000,PP7,20121004T100100000,PP8
20121002T153000000,PP7,20121004T100200000,PP8
20121002T153100000,PP7,20121004T100300000,PP8
20121002T153200000,PP7,20121004T100400000,PP8
20121002T153300000,PP7,20121004T100500000,PP8
20121002T153400000,PP7,20121004T100600000,PP8
20121002T153500000,PP7,20121004T100700000,PP8
20121002T153600000,PP7,20121004T100800000,PP8
20121002T153700000,PP7,20121004T100900000,PP8
20121002T153800000,PP7,20121004T101000000,PP8
20121002T153900000,PP7,20121004T101100000,PP8
20121002T154000000,PP7,20121004T101200000,PP8
20121002T154100000,PP7,20121004T101300000,PP8
20121002T154200000,PP7,20121004T101400000,PP8
20121002T154300000,PP7,20121004T101500000,PP8
20121002T154400000,PP7,20121004T101600000,PP8
20121002T154500000,PP7,20121004T101700000,PP8
20121002T154600000,PP7,20121004T101800000,PP8
20121002T154700000,PP7,20121004T101900000,PP8
20121002T154800000,PP7,20121004T102000000,PP8
20121002T154900000,PP7,20121004T102100000,PP8
20121002T155000000,PP7,20121004T102200000,PP8
20121002T155100000,PP7,20121004T102300000,PP8
20121002T155200000,PP7,20121004T103900000,PP8
20121002T155300000,PP7,20121004T104000000,PP8
20121002T155400000,PP7,20121004T104100000,PP8
20121002T155500000,PP7,20121004T104200000,PP8
20121002T155600000,PP7,20121004T104300000,PP8
20121002T155700000,PP7,20121004T104400000,PP8
20121002T155800000,PP7,20121004T104800000,PP8
20121002T155900000,PP7,20121004T104900000,PP8
20121002T160000000,PP7,20121004T105000000,PP8
20121002T160100000,PP7,20121004T105100000,PP8
20121002T160200000,PP7,20121004T105200000,PP8
20121002T160300000,PP7,20121004T105300000,PP8
20121002T160400000,PP7,20121004T105400000,PP8
20121002T160500000,PP7,20121004T105500000,PP8
20121004T093200000,PP8,20121004T105600000,PP8
20121004T093300000,PP8,20121004T105700000,PP8
20121004T093400000,PP8,20121004T105800000,PP8
20121004T093500000,PP8,20121004T105900000,PP8
20121004T093600000,PP8,20121004T110000000,PP8
20121004T093700000,PP8,20121004T110100000,PP8
20121004T093800000,PP8,20121004T110200000,PP8
20121004T093900000,PP8,20121004T110300000,PP8
20121004T094000000,PP8,20121004T110400000,PP8
20121004T094100000,PP8,20121004T110500000,PP8
20121004T094200000,PP8,20121004T110600000,PP8
