PP,C,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed
PP1,2,20120918T144700000,0927269741,0869544401,0029916865,0044367426,0001846594,0006896635,0001345622,0001740217,-0014871943,3198208919,-3518381179,1302166318,0,0050209205,0158995816,0644351464,00041841,0384937238,0,0937238494,0016736402,0,0,0,0807531381,0661087866,0,0,0,0962343096,0531380753,0456066946,0,0,0,0,0,0,0,0,083682008
PP1,2,20120918T144800000,0915077318,0922235109,0028463262,0028474681,0002895693,0007546972,0001122188,0002535953,-000183711,-0432219239,-3607091997,2034806134,00125,0054166667,0066666667,0445833333,0,02125,0,0891666667,0025,0004166667,0,0,0516666667,065,0,0,0004166667,0679166667,0025,04375,0,00125,0,0,0,0020833333,0,0,0175
PP1,2,20120918T144900000,092508694,0901230508,0028823771,004985534,0002137215,0002753266,0001418221,0002080123,-0021754764,4843698295,-2294883602,1649779202,0,0016666667,0145833333,05625,0033333333,03375,0016666667,0941666667,0008333333,0,0,0,0625,0279166667,0,0,0079166667,1095833333,0141666667,0504166667,0070833333,0,0,0,0,0,0,0,075
PP1,2,20120918T145000000,0912666912,0776960535,0034296428,0016980118,0002897873,0014184053,0001216687,0002151972,0016537855,-2411395721,-1860108249,1286963716,0004761905,0080952381,0085714286,0166666667,000952381,0066666667,0014285714,0904761905,0004761905,000952381,0,0,010952381,1066666667,0,0,0,0242857143,0,0385714286,0066666667,0,0,0,0,0004761905,0,0,020952381
PP1,2,20120918T145100000,0911691297,0860975033,0036246699,0042598808,00132172,0006622459,664E-04,0003836513,-0016640587,4314326528,-288093211,1524350693,0034632035,00995671,0199134199,0519480519,0012987013,0220779221,0012987013,0904761905,0,0004329004,0,0,0346320346,012987013,0008658009,0017316017,0,0805194805,0199134199,0787878788,0,0,0,0,0,0047619048,0,0,0303030303
PP1,2,20120918T145200000,0920682586,0826871173,0034281922,0073330105,000169481,0011356838,0002426197,0003612506,-0039302959,4810755988,-1959761798,0248307195,0,0071129707,0163179916,0523012552,00041841,0343096234,0,0941422594,0,0,0,0016736402,0594142259,0581589958,0,0,0,1121338912,0008368201,1050209205,0,0,0,0,0,0,0,0,0213389121
PP1,2,20120918T145300000,09074651,0760398689,001790315,0011663006,0002012607,0020505744,0001081356,665E-04,0005605476,-3348805004,-3066460583,0833341606,0,0004310345,0017241379,0581896552,0043103448,0215517241,0,0948275862,0004310345,0,0,0012931034,0202586207,0935344828,0,0,0012931034,0370689655,0,0099137931,0806034483,0,0,0,0,0,0,0,064655172
PP1,2,20120918T145400000,0906772752,079451925,0023998313,0072884528,0010382634,0014123962,0001263522,0010969942,-0055949245,2989139414,-2552514455,090301684,0,0170305677,0379912664,064628821,0043668122,0406113537,0,0868995633,0013100437,0013100437,0,0004366812,0969432314,0589519651,0034934498,0,0017467249,1458515284,0,0668122271,0008733624,0,0,0004366812,0,0,0,0,0510917031
PP1,2,20120918T145500000,0920092104,0896492125,0028604931,0050610321,0006403457,000734844,0001150838,0002908951,-0026559647,5600696174,-3721028982,1221540151,0020833333,0079166667,0170833333,0779166667,0,0408333333,0,0929166667,00125,0,0,0029166667,055,025,0,0,0120833333,1370833333,0,06125,0,0,0,0004166667,0,0041666667,0,0,0254166667
PP1,2,20120918T145600000,0908708412,0903131815,003051795,0024065827,0004314662,0004422818,0001415515,0002422226,0003685624,-3052395906,-282034991,1383363085,0,0029166667,0075,03875,0,0204166667,0004166667,0933333333,0004166667,0016666667,0,0004166667,0558333333,0645833333,0,0,0004166667,0404166667,0,0341666667,0,0,0,0,0,0,0,0,0133333333
PP1,2,20120918T145700000,0921648556,0923189633,0021102217,0021831853,0002184172,0005553443,934E-04,0001701024,-0001577601,-0066456508,-3464236633,253631537,0,0033898305,0084745763,0504237288,0,0224576271,0,0923728814,0016949153,0012711864,0,0004237288,0305084746,0605932203,0,0,0042372881,0546610169,0,0398305085,0,0008474576,0,0033898305,0,0,0,0,029661017
PP1,2,20120918T145800000,0916819995,0946798998,0019871049,0038493219,0005517548,0002781306,699E-04,0001801965,-0020686285,2162967953,-337272517,2286032182,0,0054852321,0084388186,0675105485,0,0421940928,0,0924050633,0008438819,0004219409,0,0,0620253165,0143459916,0008438819,0021097046,0,070464135,0135021097,0658227848,0,0,0,0,0,0,0,0,0139240506
PP1,2,20120918T145900000,0902873559,0863561294,0055122017,0026709653,0003493831,0004371768,0001170485,0001043534,002805613,-3007635125,-2836948861,1701517334,0,0271186441,0233050847,0258474576,0084745763,0131355932,0025423729,0868644068,0038135593,0004237288,0,0,0038135593,0228813559,0046610169,0,0029661017,0529661017,0,0279661017,0,0,0,0,0,0,0,0,0563559322
PP1,2,20120918T150000000,0910097831,0684577834,004483025,0009192531,000290092,0017430188,0001787268,555E-04,0033084834,-4718504741,-2770372916,2267886549,0,0092827004,0012658228,0185654008,0008438819,0025316456,0029535865,0928270042,0008438819,0016877637,0,0,0016877637,0957805907,0,0,0025316456,0253164557,0,0223628692,0,0008438819,0,0,0,0,0,0,029535865
PP1,2,20120918T150100000,0905575241,0692953645,0020119719,0021709248,0003685652,0023294003,564E-04,0002687352,-0003788663,-3086534247,-6362189534,1680527091,0,0029535865,0012658228,0270042194,0,0181434599,0,0713080169,0210970464,0,0,0,035443038,1345991561,0,0,011814346,0582278481,0,0219409283,0016877637,0,0,0,0,0,0,0,042194093
PP1,2,20120918T150200000,0915599447,0855925265,0028865422,000138407,0015586234,000524309,0005130459,426E-04,001146331,-1096713128,-568518232,3168953809,00875,0,0045833333,0345833333,00625,0191666667,0,0983333333,0008333333,0,0,0,00875,0358333333,0,0,0,0225,0,0016666667,0033333333,0,0033333333,0,0,0316666667,0,0,079166667
PP1,2,20120918T150300000,0917442226,0826572396,0051636692,0045933931,000261226,0004299532,0001111138,0001852361,0004624611,-019099505,-294859865,-0440046914,0016666667,0020833333,00625,0504166667,0020833333,025,0025,0908333333,0008333333,0008333333,0,0,0554166667,0308333333,0,0,0004166667,0879166667,0008333333,06875,0029166667,0,0,0,0,005,0,0,0183333333
PP1,2,20120918T150400000,0917872785,0854044561,0072010562,0042599252,0001721161,0002775791,0002816116,0002114965,0029333445,462935627,-3349424547,0216397853,0,0125,01,05,0004166667,0191666667,0,0825,0029166667,0020833333,0,0,0208333333,0029166667,0,0,005,1179166667,0158333333,0120833333,0,0004166667,0,0,0,0,0,0,0233333333
PP1,2,20120918T150500000,090545936,0775601784,0123074672,0021371573,0002846799,0006341493,0002621897,0002844845,0098142499,-3147805707,-3451231054,1988346461,0,0079831933,0071428571,0331932773,0054621849,0084033613,0,0890756303,0037815126,0,0,0008403361,0096638655,0478991597,0079831933,0,0100840336,1205882353,0004201681,0163865546,0004201681,0084033613,0071428571,0,0012605042,0,0,0012605042,0336134454
PP1,3,20120918T152100000,0728835793,0501536086,0202792666,0003085297,0003450627,0022393266,175E-04,0014071412,0188026462,-2782193409,-4699783336,4810646,0285714286,0142857143,0,0,0714285714,0071428571,0071428571,0642857143,0071428571,0071428571,0357142857,0,0071428571,0,0,0,1571428571,05,0,0,0,0285714286,0,0,0,0357142857,0,0857142857,0
PP1,3,20120918T152200000,0875302155,0675819125,0205192478,0020301449,000294139,0012487964,0002974549,0006534716,0177395042,-659794448,0264591896,-6160563291,008045977,0172413793,0103448276,0189655172,0350574713,0114942529,0120689655,0545977011,008045977,0195402299,0040229885,0126436782,0183908046,017816092,0045977011,0,0770114943,0247126437,0362068966,0074712644,0109195402,0275862069,0051724138,0040229885,0,0172413793,0,0,0
PP1,3,20120918T152300000,0850770176,0682993375,0222332469,0025236304,0002588948,002338902,772E-04,0005405797,019590972,-1509364191,-3050191162,-0769110282,0026490066,0245033113,0278145695,0086092715,0238410596,0079470199,0165562914,0715231788,0119205298,0033112583,0337748344,0324503311,0039735099,0344370861,0271523179,001986755,0198675497,0516556291,0119205298,0145695364,0,0490066225,0006622517,0072847682,0026490066,0059602649,0,0,059602649
PP1,3,20120918T152400000,0883983626,0730674071,0181835976,0004862844,0003597075,0007474472,0003442608,0002866527,017084084,-1600718539,-3219126826,175589028,0147679325,0164556962,0012658228,0037974684,0362869198,0016877637,0071729958,0886075949,0,0033755274,0004219409,0071729958,0,0265822785,0126582278,0,0160337553,0561181435,0,0025316456,0,0080168776,0012658228,0004219409,0,0282700422,0,0,012658228
PP1,3,20120918T152500000,0877724285,0874627133,0155670684,0001297069,0006974288,0002078838,112E-04,119E-04,014858503,-1632858693,-2844682373,-5213625213,0,0808333333,0295833333,00125,0,0,0,095,0004166667,0,0,0,0,0004166667,0083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0341666667
PP1,3,20120918T152600000,0859122242,0911064724,0119894016,000138282,0009332903,0001729428,590E-05,116E-04,0110561112,-1855220954,-2986389979,-4003000442,0,09125,0091666667,0,0,0,0,0975,0,0,0,0,0,0,0029166667,0,0,0,0,0,0,0,0,0,0,0,0,0,020833333
PP1,3,20120918T152700000,086799401,0652115072,0112634126,0021230864,001241851,0001948369,715E-04,000437179,008553529,-1011782377,-4081484706,-1656866943,0039647577,045814978,0193832599,0057268722,0176211454,0079295154,0074889868,09030837,0004405286,0008810573,0405286344,0004405286,0079295154,0,0088105727,0,0083700441,0920704846,0149779736,0,0022026432,0581497797,0004405286,004845815,0,00969163,0004405286,0,0233480176
PP1,3,20120918T152800000,0934934203,0949646517,0060859893,595E-04,0004470508,0004639671,526E-04,0001123125,0055967123,-2295242683,-4344982787,6982353513,0,0,0,0,0379166667,0079166667,0266666667,0995833333,0,0,0,0,0016666667,0129166667,0,0,0,0225,0,0,0,0091666667,0,0,0,0,0,0,0
PP1,3,20120918T152900000,088424584,090623349,0112959397,593E-04,00116977,0002066771,102E-04,172E-04,0101261697,-18369248,-3834795088,-0855750153,0,0525,0145833333,0104166667,005,00375,00625,09875,0,0,0,0,0008333333,0,0,0,0,0083333333,0020833333,0,0,0,0,0,0,0,0,0,04166667
PP1,3,20120918T153000000,0843466538,0940488953,0089756665,0001219133,000734916,0002662768,373E-05,111E-04,0082407508,-2448000533,-4234589021,-1907929746,0,09875,0104166667,0,0,0,0,0991666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,020833333
PP1,3,20120918T153100000,0900902293,0700839712,027812627,0017303903,0004735748,0004769394,958E-04,513E-04,0256487401,-1584668212,-3638238782,-0702730074,0008333333,0375,01375,0,0204166667,0,0,0691666667,0020833333,0133333333,0,0,0,0029166667,0,0,0145833333,0295833333,0,0004166667,0,0,0,0,0,0008333333,0,0,0616666667
PP1,3,20120918T153200000,0888304713,0845338302,0234428012,0002358432,0015054824,000371884,0001281805,259E-04,0216804482,-136022308,-1322165608,-319261165,0025906736,0518134715,0445595855,0264248705,010880829,0010362694,0,078238342,0046632124,0077720207,0,0,0,007253886,0041450777,0,0031088083,0191709845,0082901554,0150259067,0,0031088083,0,0,0,0062176166,0,0,067357513
PP1,3,20120918T153300000,0887989791,0827054046,0093184557,0011184889,0013596558,0006721858,239E-04,0001641647,0072407617,-9548235668,-3029877856,-0811142928,0,064,0435555556,0346666667,0017777778,0146666667,0,0822222222,0097777778,0008888889,0,004,0253333333,0133333333,0102222222,0,0084444444,0151111111,0031111111,0066666667,0,0,0,0,0,0,0,0,0995555556
PP1,3,20120918T153400000,0896905283,0779855928,0075190743,0041377428,0002980471,001773563,220E-04,0002631886,0032644295,-3597580731,-6470974456,0502171017,0,0176470588,0243697479,0302521008,0021008403,024789916,0,056302521,0386554622,0004201681,0,0,0579831933,0651260504,0,0,0147058824,0260504202,0,0361344538,0,0021008403,0,0,0,0,0,0008403361,0420168067
PP1,3,20120918T153500000,0899103869,0883019803,0043845944,0023579919,0022376795,0005148362,221E-04,0001326547,0009867549,-2416197633,-5599513041,-0693228595,0,0254166667,0145833333,0520833333,005,0395833333,0,06125,03,0029166667,0,0,0954166667,0229166667,00125,0,0066666667,0166666667,0,0170833333,0,0,0,0,0,0,0,0,0141666667
PP1,3,20120918T153600000,0872495155,0924995743,0033387235,0005166526,0006065256,0006229353,126E-04,406E-04,0024455814,-7067283151,-8318015675,1804512237,0,0041666667,0091666667,0241666667,0141666667,02625,0,0570833333,0408333333,0,0,0,0420833333,0325,0,0,0,0008333333,0,0070833333,0004166667,0,0,0,0,0,0,0,066666667
PP1,3,20120918T153700000,0880095807,0784417512,0053165131,0002101785,0004156077,0016173334,223E-04,225E-04,0047862441,-8823742815,-5748996813,1655941671,0,0126984127,0126984127,0259259259,0005291005,0312169312,0,0788359788,017989418,0,0,0010582011,0238095238,0793650794,0026455026,0,0052910053,0,0,0,0,0,0,0,0,0,0,0,0227513228
PP1,3,20120918T153800000,0889985844,0831427917,008215805,0008752793,0006034058,0006118792,373E-04,255E-04,0068788334,-8523961497,-4711882183,0863015533,0,0163179916,0138075314,0259414226,0,0179916318,0,0774058577,0175732218,0,0,0,020083682,0640167364,0012552301,0,0,0037656904,0,00041841,0,0,0,0,0,0,0,0,0142259414
PP1,3,20120918T153900000,0919920758,0850538722,0079688785,0007480284,0001725873,00184148,645E-04,764E-04,0071634457,-2148609024,-2772119762,1078852052,0004166667,0108333333,00375,0404166667,0108333333,0245833333,0016666667,0833333333,0095833333,0025,0004166667,0025,0533333333,07,0,0,0008333333,0233333333,01,0316666667,0,0,0,0,0,0004166667,0,0,025
PP1,3,20120918T154000000,0908561713,0861260135,0045667423,0004829454,0002497266,0011549004,646E-04,239E-04,0039105716,-6030509416,-4984015895,0904832343,0,00875,0079166667,0075,0425,0120833333,0,0754166667,0208333333,0,0,0,0129166667,1104166667,00125,0,0,0070833333,0,0141666667,0,0,0,0025,0,0,0,0,016666667
PP1,3,20120918T154100000,0902123557,0806583543,0076857535,0004316072,0002623728,002388068,678E-04,456E-04,0070614622,-8595960203,-5041173756,2187207045,0020920502,00041841,0,0092050209,0267782427,0142259414,0016736402,0878661088,0083682008,0,0041841004,0025104603,0154811715,0882845188,00041841,0,0020920502,0087866109,0087866109,0029288703,009623431,0087866109,0008368201,0,0,0041841004,0,0079497908,033472803
PP1,3,20120918T154200000,0911998008,0908676408,0033531126,004645896,0001546947,0005077084,588E-04,0003299288,-0013244889,-0965783554,-2099293585,006024847,0,0075,0091666667,0354166667,0241666667,0383333333,0,0770833333,0141666667,0008333333,0,0,07625,0545833333,0,0,0,0675,0,0866666667,00125,0,0,0,0,0,0,0,0375
PP1,3,20120918T154300000,0887179317,08889617,0053124059,0008764865,0004026669,000644385,382E-04,502E-04,0041376978,-4282803812,-6239536717,2055299117,0,0129166667,0041666667,0204166667,0429166667,0266666667,0,0570833333,04,0004166667,0,0,0316666667,03625,0,0,0033333333,01625,0,0495833333,00125,0,0,0,0,0,0,0,029166667
PP1,3,20120918T154400000,0894956955,0871366839,0041748374,0024479471,0003593675,0005678336,409E-04,0001826699,0015511025,-4932768537,-3421634631,1047409159,0,0129707113,009623431,0259414226,0234309623,0175732218,0,0690376569,0263598326,0008368201,0,0,0564853556,0351464435,0,0,0,0179916318,0,0414225941,0029288703,0,0,0,0,0,0,0,075313808
PP1,3,20120918T154500000,09180852,0914532543,0070820788,0016493693,0005155602,0012207826,214E-04,979E-04,0051127685,-4445581593,-6398593268,1995489013,0017241379,0107758621,0129310345,0314655172,0228448276,0413793103,0,0556034483,038362069,0017241379,0,0,0754310345,0521551724,0,0,0068965517,0038793103,0,0439655172,0,0043103448,0,0112068966,0030172414,0030172414,0,0094827586,0224137931
PP1,3,20120918T154600000,0906497699,090657615,0067013964,0024423868,0006589612,0005220841,0001349911,0001232772,0039958959,-3270797107,-5716441074,1043415683,0041666667,0120833333,0095833333,0379166667,0241666667,03875,0,0566666667,03375,0029166667,0108333333,0008333333,0841666667,0175,0,0,00125,0029166667,0125,0341666667,0008333333,00375,0,0,0,00875,0,0,015
PP1,3,20120918T154700000,090121068,0958382495,0030716693,0020280312,0006481593,0003372785,350E-04,000115387,0006817595,-1447364059,-6241454443,1335436253,0008547009,0051282051,0042735043,041025641,005982906,0551282051,0,0615384615,0316239316,0,0,0,0756410256,0021367521,0,0,0017094017,0431623932,0008547009,0551282051,0,0004273504,0,0012820513,0,0008547009,0,0025641026,047008547
PP1,3,20120918T154800000,0896558761,0897948655,0034570327,0033706523,0002733491,0003502069,658E-04,0002461623,368E-05,-0485134986,-5651871603,0549603929,0,01,0108333333,0416666667,0220833333,0383333333,0,0616666667,03375,0004166667,0,0,0741666667,015,0,0,0008333333,0558333333,0,05625,0,0,0,0,0,0,0,0,045833333
PP1,3,20120918T154900000,0892376286,0934921754,0032627765,0018284641,0005672557,0002472881,855E-04,0002078371,0012097025,-4109625708,-5879281721,0948496548,0,0156779661,0080508475,0279661017,0233050847,0415254237,0,0699152542,0266949153,0,0,0,0508474576,0080508475,0,0,0025423729,0771186441,0,0563559322,0,0,0,0,0,0,0,0004237288,063559322
PP1,3,20120918T155000000,0891531511,0804439588,0061946767,0011876417,0003223524,0020766829,0001863341,0001402901,0047557522,-5753844088,-3933905872,0448756146,0,0298701299,0272727273,0233766234,032034632,0359307359,0004329004,0757575758,0173160173,0004329004,0,0,0329004329,0606060606,0038961039,0,0025974026,0281385281,0,0194805195,0,0,0,0,0,0,0,0,0350649351
PP1,3,20120918T155100000,0906199245,0847170656,0061259485,0066295743,0007862207,0004889519,516E-04,000613482,-000734169,-0490060317,-2198448137,-1762838733,0004651163,0162790698,0358139535,0479069767,0237209302,0493023256,0,0823255814,0013953488,003255814,0,0004651163,143255814,0339534884,0013953488,0,0102325581,1144186047,02,0376744186,0,0,0,0,0023255814,0004651163,0,0,0790697674
PP1,3,20120918T155200000,0895121271,0801700513,0057866496,0006776541,0002893043,0006773707,616E-04,469E-04,0049031533,-5703487714,-4180348036,1486327537,0,012605042,0121848739,0058823529,0491596639,0079831933,0,0945378151,0016806723,0,0,0,0105042017,075210084,0029411765,0,0025210084,0222689076,0,0096638655,0075630252,0,0,0,0,0,0,0,0205882353
PP1,3,20120918T155300000,0905701047,0895652712,0072555978,0020269152,0004290374,0008332334,352E-04,0002571446,0049928271,-3273661748,-4004861917,2154170669,0,0177272727,03,0240909091,0163636364,02,0,0877272727,0018181818,0022727273,0,0031818182,0359090909,0372727273,0013636364,0,0059090909,0522727273,0,0254545455,0004545455,0,0,0031818182,0018181818,0,0,0,0677272727
PP1,3,20120918T155400000,0911231072,0914462595,0035704423,0024445083,0006314873,0004285524,182E-04,000274998,000971468,-1282136793,-3701719875,1144495371,0,0125,02375,0341666667,00875,0195833333,0,0920833333,00125,0008333333,0,0,0425,0275,0008333333,0,0016666667,0583333333,00625,0066666667,0008333333,0,0,0,0,0,0,0,0429166667
PP1,3,20120918T155500000,091403429,0896993588,0022668996,0039844038,0003190878,000698954,327E-04,0016921012,-0017968616,-3507414738,-3244407851,1847763682,0,0133891213,0188284519,0284518828,0150627615,0209205021,0,0937238494,0,0,0,0,0640167364,049790795,00041841,0,0016736402,0518828452,0,0112970711,0,0,0,0,0,0,0,0,0414225941
PP1,3,20120918T155600000,0893578255,0898277519,0049614849,0072039234,0007542999,0002454456,205E-04,0008464334,-0023987423,-3897080967,-2154350311,106269307,0,0154811715,0359832636,0435146444,0050209205,0364016736,0,0849372385,0012552301,0033472803,0,0,0987447699,0029288703,0016736402,0,0,0548117155,0,0493723849,0,0,0,0,0,0,0,0,0736401674
PP1,3,20120918T155700000,0917137139,0914346197,002897086,0071561553,0002275104,0004047489,735E-04,0004251659,-0042728123,1877580154,-1502642814,0054315511,0004237288,0156779661,031779661,0521186441,0033898305,0347457627,0,086440678,0008474576,0029661017,0,0012711864,0703389831,0165254237,0050847458,0,0025423729,0834745763,0088983051,0478813559,0,0,0,0,0004237288,0008474576,0,0,146610169
PP1,3,20120918T155800000,0905188811,0906583797,0035938889,0049879211,0005171215,0002495445,406E-04,0006046763,-0016585305,-4224397009,-2499244123,1218625458,0,0270833333,0266666667,0258333333,01125,0216666667,0,09125,00125,00125,0,0,0470833333,0004166667,0,0,0008333333,0441666667,005,0279166667,0,0,0,00125,0,0,0,0,0520833333
